STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
37,NC,049,37049,State Senate District 49,1383082139.9900,239267.1679440,30.35926493510,20982.11358340,131834.3964250,55.09924222280,1775455458.0200,77.90013169540,3216729259.680,42.99653556
37,NC,050,37050,State Senate District 50,8025030879.5100,461329.6345170,47.38419454010,50541.55541260,317561.6901370,68.83617838020,8823807515.0700,90.94748345090,17820628158.700,45.03225592
38,ND,001,38001,State Senate District 1,25138988.4280,22528.7776293,62.24178493020,2828.77982605,17773.7328274,78.89346292930,27793262.0105,90.44993861640,42304872.413,59.42338788
38,ND,002,38002,State Senate District 2,12938208329.7000,602912.0139590,44.72761707200,64174.47389330,403219.7708770,66.87870892290,14250353079.1000,90.79219481710,26690724623.900,48.47454879
38,ND,003,38003,State Senate District 3,372916623.2340,80586.3682706,72.16025709840,10895.09743700,68455.8583142,84.94719365480,387635691.7720,96.20286035310,589336070.357,63.27741368
38,ND,004,38004,State Senate District 4,13175437940.6000,720324.4468760,31.90937134050,64760.13969800,406899.6145480,56.48838052250,17612423340.1000,74.80763825730,31314659311.100,42.07434547
38,ND,005,38005,State Senate District 5,17289758.5570,19668.2196742,56.16533133370,2345.95518436,14740.0586953,74.94353296570,20095019.4219,86.04001914100,25651355.782,67.40290339
38,ND,006,38006,State Senate District 6,11659201081.9000,543575.6268660,49.58591583680,60919.96474170,382771.1040660,70.41726765290,14284270317.2000,81.62265781170,27183583597.000,42.89059623
38,ND,007,38007,State Senate District 7,114950718.2710,77649.8622572,23.95740679110,6048.96527977,38006.7376665,48.94630403930,184167171.4260,62.41650853460,417301998.335,27.5461701
38,ND,008,38008,State Senate District 8,6326980662.9000,491407.0492900,32.92480715610,44876.96731950,281970.0635230,57.38014217140,9146995615.2500,69.17004149810,15524000129.400,40.75612349
38,ND,009,38009,State Senate District 9,2432891286.7200,202801.6219370,74.33431644800,27828.29500150,174850.1865880,86.21735118190,2499593854.3100,97.33146377060,4046444542.010,60.12417226
38,ND,010,38010,State Senate District 10,8308046458.9100,480742.0605890,45.17354491280,51425.04794830,323112.8327680,67.21126759160,10076888386.8000,82.44654639420,15300714689.100,54.29842088
38,ND,011,38011,State Senate District 11,10248598.2139,18175.7403475,38.98430038880,1806.16524341,11348.4613341,62.43740897000,12993409.4044,78.87535822910,25711193.098,39.86045367
38,ND,012,38012,State Senate District 12,32121982.8963,39297.6295424,26.13840815230,3197.61682448,20091.2020792,51.12573535130,48004472.2895,66.91456309030,119722440.930,26.83037754
38,ND,013,38013,State Senate District 13,20548592.4868,23881.3173329,45.27672626000,2557.50379482,16069.2566935,67.28798277540,26691650.4775,76.98509503610,50841369.378,40.41707125
38,ND,014,38014,State Senate District 14,15017149020.5000,700537.9168050,38.45330693440,69138.34705220,434408.6794310,62.01073047010,19422416687.5000,77.31864299960,42656637553.100,35.20471814
38,ND,015,38015,State Senate District 15,6066769655.1000,475606.5305410,33.70321916200,43944.44662940,276110.8681730,58.05447369680,8038987181.4900,75.46684076160,16631975665.900,36.4765424
38,ND,016,38016,State Senate District 16,16191162.7620,26060.1966324,29.95933430940,2270.20076848,14264.0800645,54.73512063510,26297044.2048,61.57027624820,46903801.406,34.51993714
38,ND,017,38017,State Senate District 17,139675485.2580,62882.7986163,44.38803934610,6667.84263229,41895.2554704,66.62434941240,160430307.0000,87.06302934270,317628823.457,43.97443649
38,ND,018,38018,State Senate District 18,231709532.9780,80432.0885514,45.00851736850,8588.10208186,53960.5912387,67.08838749630,294547280.4540,78.66632909350,580001138.671,39.94984105
38,ND,019,38019,State Senate District 19,4124214158.4700,381756.1015360,35.56139032190,36232.29565230,227654.0353970,59.63337179970,5064001619.5000,81.44180172830,10279357168.900,40.12132365
38,ND,020,38020,State Senate District 20,3764127550.4300,375356.0818290,33.57274984540,34614.44820020,217488.8086430,57.94199672570,4070255402.2600,92.47890312580,9957202578.260,37.80306287
38,ND,021,38021,State Senate District 21,9902350.2646,16285.2862275,46.91989041880,1775.39253352,11155.1108588,68.49809516990,12238804.4069,80.90945761870,21609508.352,45.82404238
38,ND,022,38022,State Senate District 22,2550267436.6600,267270.3222830,44.86356159970,28491.68340370,179018.3753280,66.98026694430,3193381670.0200,79.86102821980,5816468498.470,43.84563309
38,ND,023,38023,State Senate District 23,9161944860.6100,589060.6572680,33.18005760180,54003.14888160,339311.5049900,57.60213329540,12145254038.6000,75.43642011510,22129120223.000,41.40221016
38,ND,024,38024,State Senate District 24,5778102601.7900,397371.2847210,45.98347474240,42886.23013350,269461.9034500,67.81111615530,7382559681.3700,78.26692707100,11799838182.500,48.96764271
38,ND,025,38025,State Senate District 25,1762159500.6500,336834.1969040,19.51741783650,23683.60749280,148808.3689270,44.17852174590,2355629476.5000,74.80631050980,7677451859.060,22.95240052
38,ND,026,38026,State Senate District 26,7023925808.0700,415563.1476460,51.11111537830,47284.10846170,297094.5646040,71.49203828270,8081188601.8800,86.91698899880,15794748600.000,44.470007
38,ND,027,38027,State Senate District 27,84075264.4853,63408.2299229,26.27764733750,5173.20118245,32504.1542055,51.26172776790,108868023.4590,77.22677588330,302099267.706,27.83034369
38,ND,028,38028,State Senate District 28,12506656237.1000,557411.3917060,50.58235321160,63095.13203070,396438.0716730,71.12127193160,14600607767.5000,85.65846323840,27777062836.000,45.02512131
38,ND,029,38029,State Senate District 29,10016529032.2000,555344.7928320,40.81326538510,56465.59048920,354783.4688500,63.88526072980,12565006405.3000,79.71765957850,24741756675.600,40.48430822
38,ND,030,38030,State Senate District 30,92729719.7584,70794.2262688,23.25052508270,5432.93764679,34136.1251636,48.21879828730,127621171.2270,72.66013849180,328228802.206,28.25154866
38,ND,031,38031,State Senate District 31,11056010166.6000,572991.3512560,42.31670004430,59323.18526810,372738.2512130,65.05128749260,13250355610.6000,83.43934677310,20406810611.700,54.17804074
38,ND,032,38032,State Senate District 32,13570406.3123,20669.7887987,39.91446110340,2078.36429370,13058.7369629,63.17789257590,18397391.6645,73.76266461990,31941909.147,42.48464376
38,ND,033,38033,State Senate District 33,6128931548.4200,444081.1187760,39.05437132890,44169.00668410,277521.8194170,62.49349672460,8044851403.6900,76.18452151410,11877346468.500,51.60185875
38,ND,034,38034,State Senate District 34,29672388.4232,43377.0324296,19.81720164100,3073.27554242,19309.9434226,44.51651563290,57312651.2634,51.77284206730,165310317.572,17.94950785
38,ND,035,38035,State Senate District 35,11670585.4879,22117.6208140,29.97956485960,1927.39873305,12110.1931715,54.75359792690,15162563.2207,76.96973999730,44241172.981,26.37946669
38,ND,036,38036,State Senate District 36,7864863358.1500,528875.2924690,35.33410716650,50034.64674570,314376.6917400,59.44249924630,10527316057.4000,74.70910263610,15158540237.600,51.88404183
38,ND,037,38037,State Senate District 37,19038025.0256,20348.3949782,57.77913987800,2461.70605429,15467.3422462,76.01259098210,22553423.7347,84.41301529000,36764046.420,51.78435695
38,ND,038,38038,State Senate District 38,940045350.9320,146472.2620060,55.06143504620,17298.14965270,108687.3879350,74.20339281070,1044601489.6100,89.99081087690,1787645968.260,52.58565553
38,ND,039,38039,State Senate District 39,22284842279.1000,983106.9421070,28.97460580910,84222.86863500,529187.4437500,53.82806499320,32823432166.2000,67.89308980930,63249739879.000,35.23309712
38,ND,040,38040,State Senate District 40,447547240.3510,98723.1358625,57.70460823340,11935.61190170,74993.5979885,75.96354930720,517032219.3890,86.56080289930,775236937.893,57.73038132
38,ND,041,38041,State Senate District 41,9649622.4137,16028.9843372,47.19628424120,1752.59031342,11011.8404055,68.69955184840,11258739.9581,85.70783630900,30965180.058,31.16281706
38,ND,042,38042,State Senate District 42,6876615.8901,11944.0400609,60.57337343190,1479.49203114,9295.9147402,77.82889786720,7110353.5960,96.71271333060,16562728.082,41.51861853
38,ND,043,38043,State Senate District 43,8705443.3740,12803.9463689,66.72870542420,1664.64141188,10459.2416263,81.68764008340,9499575.8392,91.64033764650,16517862.783,52.70320675
38,ND,044,38044,State Senate District 44,7967846.1846,18796.5507099,28.33962619040,1592.55968630,10006.3391698,53.23497552420,11645183.4379,68.42181771630,21114016.631,37.73723552
38,ND,045,38045,State Senate District 45,465850618.2990,135375.8426380,31.94286217910,12177.23213790,76511.7414242,56.51801675490,581642946.9480,80.09219758330,1047143921.600,44.48773551
38,ND,046,38046,State Senate District 46,12696806.5085,25864.6502551,23.85013150750,2010.35381173,12631.4148628,48.83659642880,18462097.6023,68.77228569580,45954528.805,27.62906473
38,ND,047,38047,State Senate District 47,19739231.2478,20017.0799326,61.90678996650,2506.63075842,15749.6122487,78.68086804730,22255071.4359,88.69542973450,35937026.876,54.92727964
31,NE,001,31001,State Senate District 1,6157300474.4400,377075.8305990,54.41798442700,44271.11099470,278163.3591800,73.76854643220,6593413728.3100,93.38562280720,13412449315.200,45.90735316
31,NE,002,31002,State Senate District 2,1772980747.6100,225280.5243430,43.90017185160,23756.21553760,149264.5783420,66.25720477940,2262696320.8600,78.35699078420,3443648463.280,51.48553247
31,NE,003,31003,State Senate District 3,61319796.5813,41380.9554401,44.99965405270,4417.99886344,27759.0820988,67.08178147070,75719308.4549,80.98303831950,150799857.486,40.66303351
31,NE,004,31004,State Senate District 4,36745263.1016,29513.6797006,53.01077323060,3419.99859579,21488.4667771,72.80849760210,45318115.2094,81.08294648140,74047236.728,49.6240842
31,NE,005,31005,State Senate District 5,29299029.6415,26361.6085263,52.98084998480,3053.87928183,19188.0732260,72.78794542020,34721548.8534,84.38284180580,62474702.775,46.89742942
31,NE,006,31006,State Senate District 6,31639009.9271,27372.9028105,53.06286208600,3173.48675048,19939.5884809,72.84425995640,35044340.1286,90.28279548420,69734005.905,45.37099155
31,NE,007,31007,State Senate District 7,22697322.6728,25472.0326700,43.95992297630,2687.89663104,16888.5383542,66.30227973160,28038018.2315,80.95195061720,78035841.774,29.08576643
31,NE,008,31008,State Senate District 8,16973015.0579,22249.9398399,43.08348358030,2324.36723749,14604.4177393,65.63801000990,20533234.3379,82.66118614630,40470753.361,41.93896493
31,NE,009,31009,State Senate District 9,17934334.0880,23177.4428024,41.95306712310,2389.28455071,15012.3049033,64.77118736220,23076302.4985,77.71753767380,41875318.946,42.8279343
31,NE,010,31010,State Senate District 10,135084076.1840,66762.7799309,38.08419940140,6557.33430860,41200.9117811,61.71239697290,180352634.3260,74.89997398090,323962588.887,41.69743076
31,NE,011,31011,State Senate District 11,22904816.4712,24086.6939356,49.61145053540,2700.15475155,16965.5583318,70.43539631120,26381886.1736,86.82023840330,40431237.569,56.65128709
31,NE,012,31012,State Senate District 12,29710192.5334,28595.8270620,45.65723840940,3075.23267280,19322.2404251,67.57014015790,33591545.8862,88.44544586920,98771858.841,30.07961264
31,NE,013,31013,State Senate District 13,107499572.3980,67319.3502178,29.80824472570,5849.63294213,36754.2967093,54.59692731790,157021338.8720,68.46176014690,295302802.278,36.40316704
31,NE,014,31014,State Senate District 14,30982178.0342,23905.0427171,68.13062833130,3140.37289089,19731.5281406,82.54127957060,33455024.6026,92.60844492640,58400358.649,53.05134891
31,NE,015,31015,State Senate District 15,1406362169.9700,171972.9139070,59.75669544090,21157.96210360,132939.2843300,77.30245496790,1588738117.0000,88.52070425710,2946782540.290,47.72534623
31,NE,016,31016,State Senate District 16,3794104440.5900,365035.3144700,35.78071512090,34752.00674430,218353.1137360,59.81698347540,5079004267.2500,74.70173760350,10985751426.700,34.53659466
31,NE,017,31017,State Senate District 17,2866683564.2300,310739.3751110,37.30754552050,30207.52372850,189799.3089400,61.07990301270,4045532356.1700,70.86047797540,6691233340.150,42.84237925
31,NE,018,31018,State Senate District 18,26704456.6120,25535.3687270,51.46464432580,2915.52734932,18318.7831307,71.73886277710,32159829.9950,83.03668463470,64900252.193,41.14692272
31,NE,019,31019,State Senate District 19,1582850970.6000,172799.3347700,66.61398142280,22446.32570980,141034.3047730,81.61738872470,1723441483.8000,91.84245508060,2937492087.840,53.8844335
31,NE,020,31020,State Senate District 20,34523488.8291,28425.1224593,53.69322451930,3314.99277254,20828.6962886,73.27566070620,40174997.8743,85.93277076730,85001557.376,40.61512506
31,NE,021,31021,State Senate District 21,593747209.6010,115225.6666400,56.19693374600,13747.57310760,86378.4763982,74.96461414980,647617159.5490,91.68182171310,1059064056.820,56.06338972
31,NE,022,31022,State Senate District 22,3030612553.3700,303882.4532450,41.24095062170,31059.21363710,195150.6299400,64.21911757530,4069509686.4100,74.47119645620,7898216975.210,38.37084449
31,NE,023,31023,State Senate District 23,4342855641.4100,333794.5705030,48.98085415140,37180.30463260,233610.5464610,69.98632305760,5297143851.8000,81.98485377990,8760791429.320,49.57149906
31,NE,024,31024,State Senate District 24,4124184698.8100,297759.7405160,58.45419031120,36232.16624670,227653.2223180,76.45534010860,4893504448.2600,84.27875651110,6783215203.630,60.79985044
31,NE,025,31025,State Senate District 25,397811434.9580,114535.7075580,38.10701699370,11252.88494310,70703.9016168,61.73088124590,485892066.1640,81.87238744160,1308054569.590,30.41244947
31,NE,026,31026,State Senate District 26,33805359.4635,27598.9515459,55.77118695170,3280.33370441,20610.9271249,74.68010909990,37122244.9979,91.06496513190,70701468.040,47.81422565
31,NE,027,31027,State Senate District 27,39617937.5398,45958.6077896,23.57043684450,3551.16767289,22312.6256989,48.54939427460,65063364.8264,60.89131363790,179815546.836,22.03254292
31,NE,028,31028,State Senate District 28,19237061.9122,22486.8966778,47.80674676370,2474.54079780,15547.9852499,69.14242313060,24564960.7949,78.31098153510,43213215.257,44.51661789
31,NE,029,31029,State Senate District 29,23431273.6065,25065.3995982,46.86580997220,2731.00939850,17159.4236325,68.45860791200,26272514.1260,89.18550198180,76892156.950,30.47290457
31,NE,030,31030,State Senate District 30,2756033391.3000,274604.3840830,45.92815919810,29618.80173310,186100.2626730,67.77031739480,3097906402.9200,88.96438538950,7234827002.110,38.09397779
31,NE,031,31031,State Senate District 31,25965595.4798,21998.8246493,67.42311728050,2874.91090699,18063.5827126,82.11158096200,27957709.3107,92.87454559040,43533676.024,59.64484935
31,NE,032,31032,State Senate District 32,6472375636.4500,370830.2697990,59.14565659290,45389.67825810,285191.5186380,76.90621339850,7512041686.0600,86.16000691880,12469714315.500,51.90476279
31,NE,033,31033,State Senate District 33,2419336291.8200,257206.6387760,45.95591202860,27750.66323830,174362.4122460,67.79078995620,2732273413.7900,88.54663957160,6283447100.180,38.50332872
31,NE,034,31034,State Senate District 34,4286756886.4000,384896.8719830,36.36215285310,36939.38615040,232096.8122720,60.30103884090,5540715982.4300,77.36828417110,9345010836.380,45.87214463
31,NE,035,31035,State Senate District 35,43737682.7874,32586.7444723,51.75869494850,3731.23955135,23444.0497243,71.94351600300,53082721.5121,82.39532853910,83544068.506,52.35282836
31,NE,036,31036,State Senate District 36,10308856649.9000,495309.4552630,52.80399248980,57283.62557140,359923.3305180,72.66635568810,12665845427.5000,81.39098735180,19584399873.000,52.63810337
31,NE,037,31037,State Senate District 37,921341440.9320,135142.9591220,63.39328462740,17125.19596720,107600.6887970,79.61989991640,984511227.1220,93.58363983570,1651346895.250,55.7933311
31,NE,038,31038,State Senate District 38,9303138867.8400,608036.1955180,31.62133017980,54417.67704950,341916.0600840,56.23284643320,12965221797.8000,71.75456781940,21760952639.500,42.7515239
31,NE,039,31039,State Senate District 39,341224193.6260,87833.2541998,55.58164118050,10421.85808670,65482.4102932,74.55309596550,396899651.0930,85.97240957160,815394127.263,41.84776199
31,NE,040,31040,State Senate District 40,16426181248.1000,724636.7105410,39.31021725130,72309.19927610,454331.7147080,62.69786061060,21010315219.5000,78.18150787600,45595320216.300,36.02602454
31,NE,041,31041,State Senate District 41,14389275906.4000,619558.8588330,47.10676654730,67677.56382150,425230.3154520,68.63436934030,18021617465.3000,79.84453079260,37484543788.300,38.38722431
31,NE,042,31042,State Senate District 42,6669523301.4100,329787.2697220,77.06133296640,46075.77450430,289502.3848500,87.78458461850,6736903869.6600,98.99982885980,10659226608.900,62.57042416
31,NE,043,31043,State Senate District 43,44050006423.7000,1130225.3256200,43.33366325870,118412.68671300,744008.2249010,65.82830945620,52982661925.9000,83.14041768100,103749436548.000,42.4580681
31,NE,044,31044,State Senate District 44,19658159654.2000,694776.4249770,51.17551334760,79103.67783800,497022.6465180,71.53706266510,22636320069.6000,86.84344272280,52200304604.600,37.65908993
31,NE,045,31045,State Senate District 45,122223676.4570,62113.2232864,39.81041512750,6237.39027187,39190.6458084,63.09549518580,168239495.6000,72.64862273930,287741808.305,42.476857
31,NE,046,31046,State Senate District 46,49320151.0344,38161.2303540,42.55877887770,3962.20960107,24895.2761213,65.23708981700,61773735.4323,79.84000107690,128749683.614,38.30700756
31,NE,047,31047,State Senate District 47,29205669678.0000,1044973.3744200,33.60982230170,96418.15826650,605812.6436570,57.97397890580,37541252815.8000,77.79620414190,81131494772.900,35.99794354
31,NE,048,31048,State Senate District 48,1930477059.0200,179544.4614540,75.25409146120,24788.91792670,155753.2333390,86.74911611180,1941733417.6000,99.42029330710,3294019598.480,58.60551224
31,NE,049,31049,State Senate District 49,159799655.2350,62972.7193977,50.63845408350,7132.03007808,44811.8287460,71.16070129190,186794312.6440,85.54845860830,385428664.202,41.46024156
33,NH,001,33001,State Senate District 1,6704300166.0100,586894.6980590,24.45921841580,46195.74466700,290256.1789770,49.45626190470,8734847776.2700,76.75348601060,24509635832.900,27.35373227
33,NH,002,33002,State Senate District 2,2451920553.4700,343250.5576310,26.15130636080,27936.91485370,175532.6646700,51.13834799900,3474768272.8800,70.56357031360,6988135562.950,35.08690596
33,NH,003,33003,State Senate District 3,2875510638.6300,324610.0310290,34.29261498760,30253.99539280,190091.2987720,58.55989667650,3458157320.5400,83.15152759390,9120529587.340,31.52789113
33,NH,004,33004,State Senate District 4,246428188.0450,95609.8115067,33.87622096220,8856.66950637,55648.0487090,58.20328252100,373582165.5520,65.96358465900,559710083.200,44.02782716
33,NH,005,33005,State Senate District 5,1093909422.9400,243742.9859210,23.13804207290,18660.18429770,117245.2967760,48.10201874440,1557783021.2900,70.22219448980,5912809498.420,18.50067084
33,NH,006,33006,State Senate District 6,809787380.8680,173329.2542910,33.87168211160,16055.01624920,100876.5569970,58.19938325450,1153558290.3100,70.19908639820,2483412108.490,32.60785345
33,NH,007,33007,State Senate District 7,907898833.6560,184340.5410590,33.57416648570,16999.80642570,106812.8437380,57.94321917710,1200766166.6200,75.60996128090,2326918633.390,39.01721447
33,NH,008,33008,State Senate District 8,2122332115.0300,296862.9650370,30.26291802030,25991.53447950,163309.4896110,55.01174240130,2856359259.9600,74.30200201990,4980240665.320,42.61505131
33,NH,009,33009,State Senate District 9,1083164779.0300,257257.9747600,20.56678150030,18568.31572210,116668.0699790,45.35061355740,1579922075.4600,68.55811409020,4026372104.280,26.9017555
33,NH,010,33010,State Senate District 10,1163333899.1500,206229.0483510,34.37274413240,19243.20643270,120908.5297940,58.62827315590,1533804094.6300,75.84631591630,2328626395.450,49.95794523
33,NH,011,33011,State Senate District 11,309099087.0580,110867.2617310,31.60098190180,9919.14201566,62323.7547300,56.21475064590,445978844.3050,69.30801561670,762341865.502,40.545994
33,NH,012,33012,State Senate District 12,444609784.5370,130443.5820220,32.83545818990,11896.37799720,74747.0843044,57.30223223390,502084301.5740,88.55281536250,1793618718.630,24.78842242
33,NH,013,33013,State Senate District 13,42705060.1487,40891.7645301,32.09350371180,3686.93020239,23165.6461091,56.65112859590,56181745.6962,76.01234105400,141477771.950,30.18499624
33,NH,014,33014,State Senate District 14,259173359.8860,107743.2834870,28.05559237190,9082.81412173,57068.9560334,52.96753002730,354780673.2170,73.05171319960,1288548658.800,20.11358734
33,NH,015,33015,State Senate District 15,552422611.8830,148543.5728020,31.46105001900,13260.53269070,83318.3137916,56.09015066750,819995828.2390,67.36895394570,1185842792.550,46.58481001
33,NH,016,33016,State Senate District 16,359444279.3470,108976.3411490,38.03440514290,10696.48373490,67207.9326734,61.67203997200,480835992.4330,74.75402944110,967164121.829,37.16476565
33,NH,017,33017,State Senate District 17,989877526.8640,175587.7014230,40.34621277450,17750.72024050,111530.9704010,63.51866873200,1321583701.3600,74.90085764870,2285304842.730,43.31490086
33,NH,018,33018,State Senate District 18,87322855.7017,68146.4436643,23.62930969350,5272.16765076,33125.9783399,48.60998837020,153976162.8980,56.71193128740,515319965.338,16.94536629
33,NH,019,33019,State Senate District 19,202821282.6060,78389.6450943,41.47683658410,8034.92837016,50484.9012368,64.40251282690,264473167.7940,76.68879391350,474034255.079,42.78620805
33,NH,020,33020,State Senate District 20,111603693.8760,63417.2211802,34.87174257550,5960.25075829,37449.3283595,59.05230103520,155021173.9330,71.99254853030,282778012.395,39.4668924
33,NH,021,33021,State Senate District 21,279460906.0190,91609.5538256,41.84552529180,9431.60878774,59260.4957030,64.68811737240,360354922.1890,77.55157174530,610052233.794,45.80934067
33,NH,022,33022,State Senate District 22,193548812.3490,92009.5679501,28.72989410040,7849.11157191,49317.3808464,53.60027434660,314829467.7570,61.47734954040,717348559.514,26.98113905
33,NH,023,33023,State Senate District 23,424396283.2670,115823.6290270,39.75453998710,11622.80717940,73028.1896135,63.05120140600,573318110.5340,74.02457300220,841864834.512,50.41145156
33,NH,024,33024,State Senate District 24,499147803.5660,145805.1575400,29.50481450740,12604.91232600,79198.9330285,54.31833438870,704841243.2740,70.81705395780,1270962133.010,39.27322385
34,NJ,001,34001,State Senate District 1,3418847016.5600,325506.9786970,40.54791775380,32988.69084900,207273.8825690,63.67724692070,4177639774.1700,81.83680741690,6669600571.300,51.26014639
34,NJ,002,34002,State Senate District 2,972372929.1480,211320.0647880,27.36282207270,17593.07187060,110540.4373160,52.30948486930,1405674122.4400,69.17484740060,2284864072.910,42.55714555
34,NJ,003,34003,State Senate District 3,1647225772.1100,290530.1113030,24.52337983070,22898.22462380,143873.6669920,49.52108624700,2202483837.3000,74.78946016370,3519223531.990,46.80651164
34,NJ,004,34004,State Senate District 4,415445199.0930,125736.3873260,33.02184129430,11499.58372020,72253.9544391,57.46463372750,481613323.1660,86.26115165630,907163926.097,45.79604492
34,NJ,005,34005,State Senate District 5,218569788.1210,126750.1737360,17.09631463620,8341.04208992,52408.2688385,41.34768994290,365613448.8140,59.78165979120,929730694.700,23.50893537
34,NJ,006,34006,State Senate District 6,180144215.4390,103927.2547120,20.95901689180,7572.43244589,47578.9560954,45.78101887450,248353608.6620,72.53537261230,595772494.280,30.23708163
34,NJ,007,34007,State Senate District 7,287797826.2570,135579.7261410,19.67467204530,9571.25752964,60137.9338851,44.35614055050,449258573.1920,64.06061974780,1160347022.740,24.80273751
34,NJ,008,34008,State Senate District 8,1288264611.1900,280164.4156730,20.62474684560,20250.12859540,127235.2029880,45.41447659670,1928568037.8400,66.79902320860,3246152391.040,39.68589444
34,NJ,009,34009,State Senate District 9,2538059051.8000,370974.9783830,23.17511955230,28423.40532560,178589.3718740,48.14054377800,3666566400.7200,69.22168520670,8583204049.580,29.57006541
34,NJ,010,34010,State Senate District 10,452216177.9070,145802.3289660,26.73170561670,11997.70818550,75383.7601170,51.70271329110,688847879.7840,65.64819188360,1486406937.600,30.42344371
34,NJ,011,34011,State Senate District 11,341799954.9480,143649.3967740,20.81487873710,10430.64699120,65537.6325622,45.62332598260,547530077.3840,62.42578610130,1199283197.900,28.50035384
34,NJ,012,34012,State Senate District 12,946759236.8380,233908.5333080,21.74487505480,17359.81219580,109074.8247920,46.63140042370,1419057903.7400,66.71744925580,3378092168.980,28.02644775
34,NJ,013,34013,State Senate District 13,793871327.9790,203510.1754460,24.08725757440,15896.45575270,99880.2928562,49.07877094470,1181154921.0800,67.21144820300,2018674068.830,39.32637469
34,NJ,014,34014,State Senate District 14,386057812.2300,163769.7332380,18.08816700780,11085.40130390,69651.5717646,42.53018575990,621754426.2450,62.09168699640,1375095086.220,28.07499031
34,NJ,015,34015,State Senate District 15,477275482.6220,124412.7074890,38.74798651450,12325.64938960,77444.2737317,62.24788069860,632643748.3950,75.44142873980,1015041030.970,47.02031426
34,NJ,016,34016,State Senate District 16,771322551.0000,235106.3625110,17.53544379030,15669.07147220,98451.5964927,41.87534333020,1213934918.3100,63.53903651390,1980054578.780,38.95461061
34,NJ,017,34017,State Senate District 17,221520722.3540,101231.5874380,27.16387740440,8397.15996507,52760.8675493,52.11897677850,310146211.5580,71.42461010280,708889196.730,31.24899115
34,NJ,018,34018,State Senate District 18,180472723.6420,105293.0387340,20.45604878700,7579.33378633,47622.3184596,45.22836365270,263999503.6830,68.36100868530,666007198.365,27.09771367
34,NJ,019,34019,State Senate District 19,147266677.5870,80363.0939254,28.65501824530,6846.63997712,43018.6713714,53.53038225650,218332003.9090,67.45079738670,491521644.540,29.96138201
34,NJ,020,34020,State Senate District 20,72461828.9385,53863.6065865,31.38541891610,4802.63844200,30175.8418060,56.02269086370,96373238.1212,75.18874570490,158072395.618,45.84091274
34,NJ,021,34021,State Senate District 21,285029342.9450,134524.2776590,19.79236682290,9525.11072620,59847.9852126,44.48861295080,434409476.3790,65.61305828800,827946548.101,34.42605608
34,NJ,022,34022,State Senate District 22,125384146.9970,85845.8299449,21.38029629810,6317.51907566,39694.1095058,46.23883248760,235521126.2280,53.23690023270,589426090.528,21.27224244
34,NJ,023,34023,State Senate District 23,1213303784.0700,273922.6603100,20.31997304870,19652.14786300,123477.9824100,45.07768078420,2024828061.5400,59.92132404310,2783605659.980,43.58748804
34,NJ,024,34024,State Senate District 24,2047888956.1100,244011.3470110,43.22110404930,25531.62453000,160419.7926140,65.74275933440,2502078686.9800,81.84750410790,4699636136.410,43.57547897
34,NJ,025,34025,State Senate District 25,557878573.9330,183985.0734630,20.71018594510,13325.85514580,83728.7465350,45.50844530970,813161700.3570,68.60610548780,1505004691.130,37.06822824
34,NJ,026,34026,State Senate District 26,690324930.9680,208807.1171180,19.89630641070,14823.54329470,93138.9907584,44.60527593310,1011251016.9300,68.26444862960,1815386615.360,38.02633142
34,NJ,027,34027,State Senate District 27,283604052.5400,117916.3857890,25.63147570350,9501.26570182,59698.1626324,50.62753766830,393313880.6970,72.10629130030,570669582.958,49.69671786
34,NJ,028,34028,State Senate District 28,45059299.1887,58526.5691144,16.53056881440,3787.19322337,23795.6167172,40.65780222090,83762888.2932,53.79386994270,244917694.091,18.39773127
34,NJ,029,34029,State Senate District 29,64966788.4598,52462.9308986,29.66168354820,4547.48155661,28572.6451669,54.46254084070,90961668.5081,71.42216004320,208413314.345,31.17209122
34,NJ,030,34030,State Senate District 30,349895679.9100,124459.8479850,28.38504226070,10553.45195290,66309.2382414,53.27761468050,466794760.7840,74.95707092390,658461767.386,53.13834413
34,NJ,031,34031,State Senate District 31,75300459.1879,55902.9951926,30.27868202040,4895.80441188,30761.2203646,55.02606838620,90590162.3392,83.12211529760,223999996.709,33.61627692
34,NJ,032,34032,State Senate District 32,74192989.6968,72710.2531402,17.63522706120,4859.66892431,30534.1745918,41.99431754550,123425060.3890,60.11177103170,351735247.324,21.09341906
34,NJ,033,34033,State Senate District 33,20492369.0232,28559.7102074,31.57141684780,2554.00257656,16047.2579090,56.18844796560,26371723.9154,77.70583784720,56486505.124,36.27834467
34,NJ,034,34034,State Senate District 34,61733970.6653,62335.3257401,19.96481277670,4432.89406305,27852.6713191,44.68200171960,113617501.6910,54.33491297250,287562898.108,21.46798877
34,NJ,035,34035,State Senate District 35,48592034.4032,46321.5367127,28.45828091110,3932.85367196,24710.8275346,53.34630344380,70421135.3248,69.00206050230,212460018.897,22.87114284
34,NJ,036,34036,State Senate District 36,90960480.0151,64518.2104521,27.45981551070,5380.85908540,33808.9061882,52.40211399430,134255499.8130,67.75177191380,178688659.268,50.90445045
